,actual_label,prediction_label
24571,WORLD NEWS,POLITICS
43597,HEALTHY LIVING,WELLNESS
81142,POLITICS,POLITICS
103360,PARENTS,PARENTING
173067,STYLE & BEAUTY,STYLE & BEAUTY
107686,PARENTS,WELLNESS
55923,ARTS & CULTURE,ENTERTAINMENT
74565,SPORTS,POLITICS
52553,POLITICS,POLITICS
22803,QUEER VOICES,POLITICS
154894,WELLNESS,WELLNESS
31792,COMEDY,POLITICS
124000,HEALTHY LIVING,WELLNESS
136767,WELLNESS,WELLNESS
160291,WELLNESS,WELLNESS
94401,WORLDPOST,TRAVEL
146991,HOME & LIVING,ENTERTAINMENT
91129,POLITICS,POLITICS
65776,TRAVEL,WELLNESS
102946,WOMEN,WELLNESS
32727,POLITICS,POLITICS
153898,PARENTING,PARENTING
153890,WELLNESS,POLITICS
58210,POLITICS,POLITICS
122274,HEALTHY LIVING,WELLNESS
13989,HEALTHY LIVING,PARENTING
72357,QUEER VOICES,POLITICS
27593,ARTS & CULTURE,ENTERTAINMENT
92903,QUEER VOICES,POLITICS
128742,FOOD & DRINK,POLITICS
173843,WELLNESS,POLITICS
28773,HEALTHY LIVING,WELLNESS
130183,PARENTING,PARENTING
158282,STYLE & BEAUTY,STYLE & BEAUTY
49822,GREEN,POLITICS
45467,POLITICS,POLITICS
111672,WORLDPOST,POLITICS
9858,BLACK VOICES,POLITICS
109229,FIFTY,POLITICS
11868,POLITICS,POLITICS
87754,FIFTY,POLITICS
198224,STYLE & BEAUTY,ENTERTAINMENT
141700,TRAVEL,TRAVEL
55401,POLITICS,POLITICS
21411,POLITICS,POLITICS
154376,CULTURE & ARTS,ENTERTAINMENT
191988,WEDDINGS,WELLNESS
3966,POLITICS,POLITICS
156755,TRAVEL,WELLNESS
71955,POLITICS,POLITICS
39032,POLITICS,POLITICS
28064,POLITICS,POLITICS
41067,POLITICS,POLITICS
155357,DIVORCE,WELLNESS
37018,COMEDY,COMEDY
192513,WEDDINGS,WEDDINGS
170157,BUSINESS,POLITICS
85348,BLACK VOICES,POLITICS
20035,POLITICS,POLITICS
2116,ENTERTAINMENT,ENTERTAINMENT
176290,WELLNESS,WELLNESS
161837,TRAVEL,TRAVEL
87134,RELIGION,POLITICS
72495,POLITICS,POLITICS
94155,SPORTS,POLITICS
8339,POLITICS,POLITICS
193338,STYLE & BEAUTY,ENTERTAINMENT
75781,SPORTS,POLITICS
46114,POLITICS,POLITICS
173788,PARENTING,POLITICS
96918,POLITICS,POLITICS
68492,CRIME,POLITICS
91695,RELIGION,POLITICS
66226,THE WORLDPOST,POLITICS
167711,TRAVEL,POLITICS
182137,WELLNESS,WELLNESS
198789,STYLE & BEAUTY,STYLE & BEAUTY
105210,IMPACT,WELLNESS
49398,TASTE,POLITICS
74811,WOMEN,ENTERTAINMENT
176550,STYLE & BEAUTY,STYLE & BEAUTY
96191,ENTERTAINMENT,ENTERTAINMENT
155891,DIVORCE,DIVORCE
166780,FOOD & DRINK,WELLNESS
107852,ENTERTAINMENT,ENTERTAINMENT
163813,PARENTING,ENTERTAINMENT
116694,HEALTHY LIVING,WELLNESS
88900,COMEDY,POLITICS
6343,ENTERTAINMENT,ENTERTAINMENT
143486,WELLNESS,WELLNESS
34533,PARENTS,ENTERTAINMENT
42685,POLITICS,POLITICS
7280,POLITICS,POLITICS
46423,TECH,POLITICS
107836,GREEN,POLITICS
24076,ENTERTAINMENT,ENTERTAINMENT
3171,COMEDY,ENTERTAINMENT
145915,STYLE & BEAUTY,STYLE & BEAUTY
116089,HEALTHY LIVING,WELLNESS
148862,TRAVEL,POLITICS
57332,POLITICS,POLITICS
44156,ENTERTAINMENT,POLITICS
162262,STYLE & BEAUTY,STYLE & BEAUTY
110866,QUEER VOICES,POLITICS
79986,SPORTS,POLITICS
191884,WELLNESS,WELLNESS
40735,POLITICS,POLITICS
57779,ENTERTAINMENT,ENTERTAINMENT
125874,FOOD & DRINK,WELLNESS
51129,POLITICS,POLITICS
126295,TRAVEL,POLITICS
84625,CRIME,POLITICS
167261,PARENTING,PARENTING
75808,ENTERTAINMENT,POLITICS
162178,PARENTING,POLITICS
173930,MONEY,POLITICS
32821,ARTS & CULTURE,ENTERTAINMENT
71730,ENTERTAINMENT,WELLNESS
154552,WELLNESS,POLITICS
31338,POLITICS,POLITICS
198353,TRAVEL,ENTERTAINMENT
85073,ENTERTAINMENT,ENTERTAINMENT
73591,WEIRD NEWS,WELLNESS
189763,WELLNESS,WELLNESS
178513,HOME & LIVING,HOME & LIVING
158952,PARENTING,POLITICS
170054,TECH,ENTERTAINMENT
118865,ENTERTAINMENT,ENTERTAINMENT
163371,TRAVEL,TRAVEL
12541,ENTERTAINMENT,ENTERTAINMENT
56599,BLACK VOICES,ENTERTAINMENT
122132,POLITICS,POLITICS
200265,TRAVEL,TRAVEL
105323,WORLDPOST,THE WORLDPOST
173460,BLACK VOICES,ENTERTAINMENT
76293,SPORTS,POLITICS
23891,POLITICS,POLITICS
19252,POLITICS,POLITICS
165393,WELLNESS,WELLNESS
60135,STYLE,ENTERTAINMENT
174430,MONEY,POLITICS
157034,IMPACT,PARENTING
61506,ENTERTAINMENT,ENTERTAINMENT
35618,POLITICS,POLITICS
57839,QUEER VOICES,POLITICS
82125,POLITICS,POLITICS
139545,FOOD & DRINK,FOOD & DRINK
51789,THE WORLDPOST,POLITICS
78988,GREEN,WELLNESS
60453,POLITICS,POLITICS
30354,POLITICS,POLITICS
126724,WEDDINGS,WEDDINGS
944,ENTERTAINMENT,POLITICS
111763,EDUCATION,POLITICS
23393,THE WORLDPOST,POLITICS
113294,BLACK VOICES,POLITICS
28244,POLITICS,POLITICS
138157,HOME & LIVING,WELLNESS
33456,STYLE,POLITICS
168866,DIVORCE,POLITICS
84519,SPORTS,POLITICS
13916,POLITICS,POLITICS
107167,POLITICS,POLITICS
195800,WELLNESS,WELLNESS
48119,MEDIA,PARENTING
164095,TRAVEL,POLITICS
175017,WELLNESS,WELLNESS
92269,TASTE,FOOD & DRINK
114881,RELIGION,POLITICS
173329,DIVORCE,WELLNESS
74678,POLITICS,POLITICS
58012,COMEDY,POLITICS
197891,PARENTING,PARENTING
102165,IMPACT,WELLNESS
192675,FOOD & DRINK,WELLNESS
1850,QUEER VOICES,POLITICS
184943,TRAVEL,POLITICS
55191,SPORTS,POLITICS
145856,BLACK VOICES,POLITICS
135162,TECH,POLITICS
127849,WELLNESS,WELLNESS
100112,QUEER VOICES,ENTERTAINMENT
113248,RELIGION,POLITICS
82555,BLACK VOICES,POLITICS
66275,TECH,POLITICS
172445,HOME & LIVING,HOME & LIVING
109097,BLACK VOICES,WELLNESS
168459,WELLNESS,WELLNESS
154483,FOOD & DRINK,WELLNESS
181585,WELLNESS,POLITICS
148637,TRAVEL,TRAVEL
87815,POLITICS,POLITICS
170957,QUEER VOICES,POLITICS
192015,WELLNESS,WELLNESS
122879,IMPACT,WELLNESS
118442,GOOD NEWS,POLITICS
18418,BLACK VOICES,POLITICS
121497,HEALTHY LIVING,WELLNESS
137132,IMPACT,POLITICS
157190,PARENTING,PARENTING
121433,POLITICS,POLITICS
118092,PARENTS,PARENTS
166621,TRAVEL,POLITICS
73445,COMEDY,ENTERTAINMENT
71806,BLACK VOICES,POLITICS
111868,WORLDPOST,POLITICS
120797,BUSINESS,POLITICS
65889,BUSINESS,POLITICS
176773,CRIME,ENTERTAINMENT
149476,TRAVEL,TRAVEL
163858,DIVORCE,WELLNESS
13495,ENTERTAINMENT,ENTERTAINMENT
199480,ENVIRONMENT,STYLE & BEAUTY
5442,SPORTS,SPORTS
102310,RELIGION,WELLNESS
27403,POLITICS,POLITICS
127568,WELLNESS,WELLNESS
169297,WELLNESS,WELLNESS
27304,ARTS & CULTURE,POLITICS
160072,WELLNESS,WELLNESS
126355,PARENTING,ENTERTAINMENT
176641,HOME & LIVING,WELLNESS
68271,ENTERTAINMENT,ENTERTAINMENT
10600,WOMEN,WOMEN
141923,WELLNESS,POLITICS
180805,PARENTING,WELLNESS
66057,COMEDY,POLITICS
39630,TRAVEL,TRAVEL
120575,TRAVEL,TRAVEL
162157,TRAVEL,TRAVEL
92001,ENTERTAINMENT,ENTERTAINMENT
175069,WELLNESS,WELLNESS
10379,POLITICS,POLITICS
129092,PARENTING,ENTERTAINMENT
31271,POLITICS,POLITICS
81996,TECH,POLITICS
177019,PARENTING,POLITICS
87199,TASTE,FOOD & DRINK
89573,IMPACT,POLITICS
145101,SCIENCE,ENTERTAINMENT
173083,COMEDY,POLITICS
197807,WEDDINGS,ENTERTAINMENT
61561,POLITICS,POLITICS
21133,PARENTS,WELLNESS
38573,POLITICS,POLITICS
4043,POLITICS,POLITICS
131895,ENVIRONMENT,POLITICS
72326,MEDIA,POLITICS
123073,PARENTS,PARENTING
141668,WELLNESS,POLITICS
90909,GREEN,POLITICS
187234,PARENTING,ENTERTAINMENT
88382,ENTERTAINMENT,ENTERTAINMENT
102135,WORLDPOST,POLITICS
90363,WORLDPOST,THE WORLDPOST
58678,POLITICS,POLITICS
77901,WEIRD NEWS,POLITICS
185395,WELLNESS,WELLNESS
31948,IMPACT,WELLNESS
176022,PARENTING,STYLE & BEAUTY
171275,PARENTING,WELLNESS
62563,POLITICS,POLITICS
24580,WORLD NEWS,POLITICS
167686,CULTURE & ARTS,POLITICS
118632,IMPACT,WELLNESS
150775,TRAVEL,TRAVEL
155800,TRAVEL,WELLNESS
82955,GOOD NEWS,WELLNESS
94722,ENTERTAINMENT,POLITICS
151911,PARENTING,POLITICS
175977,WELLNESS,POLITICS
176620,TRAVEL,TRAVEL
164946,STYLE & BEAUTY,STYLE & BEAUTY
108739,MEDIA,POLITICS
152439,QUEER VOICES,POLITICS
106502,POLITICS,WELLNESS
51516,PARENTS,POLITICS
1968,ENTERTAINMENT,ENTERTAINMENT
164240,PARENTING,WELLNESS
158796,WELLNESS,WELLNESS
39616,POLITICS,POLITICS
124477,IMPACT,POLITICS
49485,GREEN,POLITICS
17885,POLITICS,POLITICS
69048,GOOD NEWS,ENTERTAINMENT
160701,STYLE & BEAUTY,POLITICS
105810,BLACK VOICES,POLITICS
50839,ARTS & CULTURE,POLITICS
166959,WELLNESS,WELLNESS
197079,PARENTING,WELLNESS
180079,STYLE & BEAUTY,STYLE & BEAUTY
154461,TRAVEL,TRAVEL
77417,ENTERTAINMENT,POLITICS
9665,ENTERTAINMENT,ENTERTAINMENT
137993,IMPACT,POLITICS
32922,STYLE,ENTERTAINMENT
32261,WEIRD NEWS,ENTERTAINMENT
64811,ENTERTAINMENT,ENTERTAINMENT
56982,ENTERTAINMENT,ENTERTAINMENT
156283,BUSINESS,POLITICS
61304,IMPACT,POLITICS
169096,ENVIRONMENT,POLITICS
4263,ENTERTAINMENT,ENTERTAINMENT
179898,WELLNESS,POLITICS
59508,TRAVEL,POLITICS
22164,POLITICS,POLITICS
106153,IMPACT,POLITICS
145699,PARENTING,POLITICS
25201,POLITICS,POLITICS
16998,ENTERTAINMENT,ENTERTAINMENT
190342,COMEDY,POLITICS
27172,POLITICS,POLITICS
4213,POLITICS,POLITICS
43695,PARENTS,ENTERTAINMENT
168583,TRAVEL,TRAVEL
157970,WELLNESS,POLITICS
163975,FOOD & DRINK,FOOD & DRINK
126163,PARENTING,POLITICS
71009,ENTERTAINMENT,ENTERTAINMENT
149239,HOME & LIVING,POLITICS
37697,QUEER VOICES,POLITICS
107894,CRIME,POLITICS
36341,ARTS & CULTURE,POLITICS
175027,PARENTING,POLITICS
138482,STYLE & BEAUTY,STYLE & BEAUTY
101732,CRIME,POLITICS
116642,BLACK VOICES,POLITICS
162404,TECH,POLITICS
143522,WELLNESS,WELLNESS
92029,ENTERTAINMENT,POLITICS
10277,GREEN,POLITICS
78313,HEALTHY LIVING,WELLNESS
190366,BUSINESS,POLITICS
141285,WELLNESS,WELLNESS
112478,HEALTHY LIVING,WELLNESS
95366,BUSINESS,POLITICS
70604,GOOD NEWS,POLITICS
120871,HEALTHY LIVING,WELLNESS
191454,WELLNESS,WELLNESS
169823,WELLNESS,WELLNESS
185880,STYLE & BEAUTY,STYLE & BEAUTY
155445,WELLNESS,WELLNESS
150534,WELLNESS,WELLNESS
134767,WELLNESS,WELLNESS
182719,WELLNESS,POLITICS
116569,WORLDPOST,POLITICS
19623,POLITICS,POLITICS
14574,ENTERTAINMENT,ENTERTAINMENT
164016,WELLNESS,WELLNESS
183425,WELLNESS,POLITICS
5466,ENTERTAINMENT,ENTERTAINMENT
71861,PARENTS,ENTERTAINMENT
158118,WEDDINGS,STYLE & BEAUTY
144760,DIVORCE,WELLNESS
93406,SPORTS,WELLNESS
111640,STYLE,STYLE & BEAUTY
132225,TRAVEL,TRAVEL
150906,WELLNESS,WELLNESS
155079,ENVIRONMENT,POLITICS
122234,TRAVEL,POLITICS
161002,ENVIRONMENT,STYLE & BEAUTY
12567,PARENTS,ENTERTAINMENT
98988,WOMEN,WELLNESS
107690,TASTE,POLITICS
32245,POLITICS,POLITICS
74741,POLITICS,POLITICS
47977,CRIME,POLITICS
11382,STYLE,STYLE & BEAUTY
153317,PARENTING,WELLNESS
142351,PARENTING,WELLNESS
199611,PARENTING,WELLNESS
98197,WORLDPOST,POLITICS
191052,TRAVEL,TRAVEL
87611,BUSINESS,POLITICS
89064,SPORTS,POLITICS
167223,WELLNESS,POLITICS
62424,POLITICS,POLITICS
69880,WORLDPOST,POLITICS
47553,POLITICS,POLITICS
103924,WORLDPOST,POLITICS
127863,TRAVEL,TRAVEL
143552,PARENTING,PARENTING
35838,POLITICS,POLITICS
341,POLITICS,POLITICS
33606,BLACK VOICES,POLITICS
112112,CRIME,ENTERTAINMENT
102499,POLITICS,POLITICS
7004,WEIRD NEWS,POLITICS
99729,BUSINESS,POLITICS
130897,WELLNESS,WELLNESS
163846,WELLNESS,WELLNESS
133906,IMPACT,POLITICS
185860,WEDDINGS,WELLNESS
50984,SPORTS,POLITICS
15966,MEDIA,POLITICS
10081,WORLD NEWS,POLITICS
174085,PARENTING,WELLNESS
153089,WELLNESS,WELLNESS
56794,POLITICS,POLITICS
44906,WEIRD NEWS,WELLNESS
195008,BUSINESS,TRAVEL
34792,ENTERTAINMENT,ENTERTAINMENT
192332,BUSINESS,WELLNESS
72621,GOOD NEWS,ENTERTAINMENT
28462,WEIRD NEWS,POLITICS
195922,HOME & LIVING,TRAVEL
72301,QUEER VOICES,POLITICS
157513,FOOD & DRINK,WELLNESS
9601,PARENTS,POLITICS
179128,WELLNESS,STYLE & BEAUTY
102787,HEALTHY LIVING,WELLNESS
14918,POLITICS,POLITICS
154003,FOOD & DRINK,TRAVEL
31334,ENTERTAINMENT,ENTERTAINMENT
87756,FIFTY,WELLNESS
74386,POLITICS,POLITICS
46177,POLITICS,POLITICS
60077,ENTERTAINMENT,POLITICS
83542,WEIRD NEWS,POLITICS
77186,THE WORLDPOST,POLITICS
175561,PARENTING,POLITICS
165585,PARENTING,POLITICS
5964,WEIRD NEWS,ENTERTAINMENT
72942,GOOD NEWS,POLITICS
7838,ENTERTAINMENT,ENTERTAINMENT
173292,STYLE & BEAUTY,ENTERTAINMENT
113531,SPORTS,ENTERTAINMENT
126658,WELLNESS,WELLNESS
153952,TRAVEL,FOOD & DRINK
176476,TRAVEL,POLITICS
65207,POLITICS,POLITICS
70796,TASTE,WELLNESS
120638,WOMEN,POLITICS
185861,TRAVEL,TRAVEL
103879,PARENTS,POLITICS
81145,BLACK VOICES,WELLNESS
139057,WELLNESS,WELLNESS
158450,TRAVEL,TRAVEL
29921,POLITICS,POLITICS
113243,ENTERTAINMENT,ENTERTAINMENT
101382,MEDIA,ENTERTAINMENT
47601,RELIGION,WELLNESS
129110,TRAVEL,POLITICS
131872,SCIENCE,POLITICS
97895,GREEN,WELLNESS
198917,TRAVEL,POLITICS
91481,POLITICS,POLITICS
144767,WELLNESS,WELLNESS
89879,EDUCATION,POLITICS
126524,TRAVEL,POLITICS
15340,POLITICS,POLITICS
148015,TRAVEL,WELLNESS
150086,FOOD & DRINK,FOOD & DRINK
61251,THE WORLDPOST,WORLDPOST
22697,POLITICS,POLITICS
178967,WEDDINGS,WEDDINGS
84955,MEDIA,POLITICS
179710,WEDDINGS,POLITICS
124554,QUEER VOICES,QUEER VOICES
652,POLITICS,POLITICS
146136,FOOD & DRINK,FOOD & DRINK
12982,POLITICS,POLITICS
139384,STYLE & BEAUTY,STYLE & BEAUTY
120273,POLITICS,POLITICS
55547,ENTERTAINMENT,ENTERTAINMENT
188868,WELLNESS,WELLNESS
55971,RELIGION,POLITICS
81737,MEDIA,POLITICS
146078,PARENTING,POLITICS
10236,TRAVEL,TRAVEL
30896,ENTERTAINMENT,ENTERTAINMENT
52301,POLITICS,POLITICS
147138,WELLNESS,WELLNESS
117423,ARTS,PARENTING
123860,PARENTS,POLITICS
51490,SPORTS,ENTERTAINMENT
196825,TRAVEL,POLITICS
126783,ENTERTAINMENT,ENTERTAINMENT
95131,BUSINESS,POLITICS
39175,ENTERTAINMENT,ENTERTAINMENT
42937,POLITICS,POLITICS
197729,MONEY,POLITICS
81479,IMPACT,POLITICS
117645,ARTS,ENTERTAINMENT
51637,BLACK VOICES,ENTERTAINMENT
28221,POLITICS,POLITICS
91313,COMEDY,POLITICS
153356,TRAVEL,TRAVEL
138299,WELLNESS,WELLNESS
36343,ENTERTAINMENT,ENTERTAINMENT
158435,WELLNESS,WELLNESS
162544,PARENTING,WELLNESS
158669,PARENTING,POLITICS
45944,POLITICS,POLITICS
15695,POLITICS,POLITICS
105359,COMEDY,WELLNESS
64228,ENTERTAINMENT,POLITICS
155207,DIVORCE,POLITICS
195068,HOME & LIVING,HOME & LIVING
93903,BUSINESS,TRAVEL
175838,TRAVEL,TRAVEL
5857,POLITICS,POLITICS
155908,WELLNESS,WELLNESS
123644,POLITICS,POLITICS
186549,ENTERTAINMENT,ENTERTAINMENT
102030,HEALTHY LIVING,WELLNESS
130211,FOOD & DRINK,WELLNESS
89788,HEALTHY LIVING,POLITICS
7189,BLACK VOICES,POLITICS
41876,QUEER VOICES,QUEER VOICES
114147,GREEN,POLITICS
181254,MONEY,POLITICS
50241,POLITICS,POLITICS
24895,BLACK VOICES,ENTERTAINMENT
147353,WELLNESS,WELLNESS
196991,WEDDINGS,WEDDINGS
7586,WORLD NEWS,POLITICS
73604,FIFTY,POLITICS
18927,POLITICS,POLITICS
17568,PARENTS,ENTERTAINMENT
189862,WEDDINGS,ENTERTAINMENT
143908,TRAVEL,TRAVEL
166142,WELLNESS,WELLNESS
44805,MEDIA,POLITICS
135946,WELLNESS,WELLNESS
165468,WELLNESS,WELLNESS
62665,HEALTHY LIVING,POLITICS
189919,WELLNESS,WELLNESS
118909,ENTERTAINMENT,POLITICS
96905,EDUCATION,POLITICS
93684,TASTE,WELLNESS
63130,IMPACT,WELLNESS
125196,WELLNESS,WELLNESS
72868,MEDIA,POLITICS
91091,WORLDPOST,POLITICS
86518,WORLDPOST,POLITICS
168869,FOOD & DRINK,POLITICS
124783,RELIGION,PARENTING
17626,IMPACT,POLITICS
35766,POLITICS,POLITICS
99971,WORLDPOST,POLITICS
21962,ENTERTAINMENT,ENTERTAINMENT
16519,POLITICS,POLITICS
376,POLITICS,POLITICS
147287,WELLNESS,WELLNESS
118622,SPORTS,POLITICS
89756,STYLE,STYLE & BEAUTY
179040,WELLNESS,WELLNESS
89125,ENTERTAINMENT,ENTERTAINMENT
107640,TRAVEL,WELLNESS
71909,POLITICS,POLITICS
190487,FOOD & DRINK,POLITICS
179694,PARENTING,PARENTING
154227,WELLNESS,WELLNESS
58083,THE WORLDPOST,POLITICS
77969,POLITICS,POLITICS
107423,TRAVEL,POLITICS
152227,HOME & LIVING,HOME & LIVING
29340,THE WORLDPOST,POLITICS
155399,PARENTING,WELLNESS
160743,PARENTING,WELLNESS
171622,BUSINESS,POLITICS
14706,WEIRD NEWS,TRAVEL
145691,PARENTING,POLITICS
163403,WELLNESS,POLITICS
31938,PARENTS,POLITICS
6275,POLITICS,POLITICS
14081,RELIGION,ENTERTAINMENT
102158,WORLDPOST,WELLNESS
142567,ENVIRONMENT,POLITICS
169156,PARENTING,WELLNESS
138377,WELLNESS,WELLNESS
56002,QUEER VOICES,POLITICS
144949,FOOD & DRINK,WELLNESS
182683,SPORTS,SPORTS
135261,SPORTS,POLITICS
66628,COMEDY,ENTERTAINMENT
160313,PARENTING,ENTERTAINMENT
74987,SCIENCE,POLITICS
4532,POLITICS,POLITICS
68916,POLITICS,POLITICS
99489,SPORTS,WELLNESS
104944,POLITICS,POLITICS
143463,PARENTING,POLITICS
112942,COLLEGE,POLITICS
167725,TRAVEL,TRAVEL
45381,POLITICS,POLITICS
193188,STYLE & BEAUTY,ENTERTAINMENT
115090,FIFTY,POLITICS
40143,ENTERTAINMENT,ENTERTAINMENT
90769,POLITICS,POLITICS
151555,WEDDINGS,WEDDINGS
85185,POLITICS,POLITICS
161920,WELLNESS,POLITICS
79390,WEIRD NEWS,WELLNESS
164653,TRAVEL,POLITICS
98922,SPORTS,POLITICS
21352,WORLD NEWS,POLITICS
164037,FOOD & DRINK,FOOD & DRINK
182095,WEDDINGS,POLITICS
119051,BUSINESS,POLITICS
66592,THE WORLDPOST,POLITICS
122838,QUEER VOICES,POLITICS
48375,POLITICS,POLITICS
86341,ENTERTAINMENT,ENTERTAINMENT
168531,PARENTING,POLITICS
146574,TRAVEL,TRAVEL
124399,MEDIA,ENTERTAINMENT
133806,WELLNESS,WELLNESS
15186,POLITICS,POLITICS
79137,ENTERTAINMENT,ENTERTAINMENT
155137,WELLNESS,POLITICS
7086,ENTERTAINMENT,ENTERTAINMENT
180076,STYLE & BEAUTY,STYLE & BEAUTY
141738,HOME & LIVING,STYLE & BEAUTY
59542,ENTERTAINMENT,ENTERTAINMENT
154804,WELLNESS,WELLNESS
6278,POLITICS,POLITICS
113224,GOOD NEWS,ENTERTAINMENT
3498,POLITICS,POLITICS
158268,HOME & LIVING,ENTERTAINMENT
157867,WELLNESS,WELLNESS
166513,FOOD & DRINK,FOOD & DRINK
108990,BUSINESS,POLITICS
22695,MEDIA,POLITICS
13211,POLITICS,POLITICS
134143,STYLE & BEAUTY,POLITICS
120285,SPORTS,SPORTS
191433,PARENTING,POLITICS
26929,HEALTHY LIVING,WELLNESS
123656,ENTERTAINMENT,POLITICS
197043,STYLE & BEAUTY,STYLE & BEAUTY
124483,SPORTS,POLITICS
35757,SPORTS,POLITICS
98376,HEALTHY LIVING,WELLNESS
51918,WOMEN,POLITICS
21741,POLITICS,POLITICS
88154,TRAVEL,PARENTING
105735,ENTERTAINMENT,WELLNESS
17924,WEIRD NEWS,POLITICS
84371,CRIME,POLITICS
167680,ENTERTAINMENT,ENTERTAINMENT
176355,PARENTING,POLITICS
67635,TRAVEL,TRAVEL
55428,POLITICS,POLITICS
9373,POLITICS,POLITICS
181043,WELLNESS,WELLNESS
51957,POLITICS,POLITICS
175654,PARENTING,POLITICS
112672,ENTERTAINMENT,ENTERTAINMENT
27477,EDUCATION,POLITICS
189255,FOOD & DRINK,FOOD & DRINK
38358,TECH,POLITICS
157477,WELLNESS,WELLNESS
54385,POLITICS,POLITICS
140580,TRAVEL,TRAVEL
40234,TRAVEL,TRAVEL
129924,ENTERTAINMENT,ENTERTAINMENT
117713,TASTE,FOOD & DRINK
172498,WELLNESS,WELLNESS
190749,PARENTING,POLITICS
14955,QUEER VOICES,WELLNESS
183723,WELLNESS,WELLNESS
9214,POLITICS,POLITICS
118208,POLITICS,POLITICS
78381,BUSINESS,WELLNESS
186641,WEDDINGS,ENTERTAINMENT
138277,PARENTING,WELLNESS
37043,WOMEN,ENTERTAINMENT
149581,STYLE & BEAUTY,STYLE & BEAUTY
97562,HEALTHY LIVING,WELLNESS
151063,ENVIRONMENT,ENTERTAINMENT
127336,ENVIRONMENT,POLITICS
185703,DIVORCE,DIVORCE
151633,HOME & LIVING,HOME & LIVING
32356,POLITICS,POLITICS
94876,EDUCATION,POLITICS
86145,ENTERTAINMENT,WELLNESS
12406,ENTERTAINMENT,ENTERTAINMENT
164116,PARENTING,WELLNESS
160331,BUSINESS,POLITICS
122392,BLACK VOICES,ENTERTAINMENT
162327,BUSINESS,POLITICS
53045,THE WORLDPOST,POLITICS
138548,CULTURE & ARTS,WELLNESS
115475,HEALTHY LIVING,POLITICS
197479,TRAVEL,TRAVEL
147822,ENTERTAINMENT,ENTERTAINMENT
30330,POLITICS,POLITICS
78658,SPORTS,ENTERTAINMENT
149341,HOME & LIVING,FOOD & DRINK
93590,ENTERTAINMENT,POLITICS
164013,WELLNESS,WELLNESS
100802,POLITICS,POLITICS
126609,WELLNESS,WELLNESS
29738,IMPACT,WELLNESS
180894,WELLNESS,WELLNESS
11770,POLITICS,POLITICS
126992,TRAVEL,POLITICS
176578,WELLNESS,POLITICS
61891,WORLDPOST,POLITICS
94719,SCIENCE,POLITICS
142579,TRAVEL,TRAVEL
59963,POLITICS,ENTERTAINMENT
74003,POLITICS,POLITICS
13990,QUEER VOICES,POLITICS
161362,WELLNESS,POLITICS
23706,POLITICS,POLITICS
185697,STYLE & BEAUTY,STYLE & BEAUTY
77462,POLITICS,POLITICS
131401,HOME & LIVING,WELLNESS
47801,GREEN,WELLNESS
188235,STYLE & BEAUTY,STYLE & BEAUTY
92367,PARENTS,POLITICS
24908,POLITICS,POLITICS
21968,BLACK VOICES,POLITICS
169184,WELLNESS,POLITICS
40418,ARTS & CULTURE,ENTERTAINMENT
163141,STYLE & BEAUTY,STYLE & BEAUTY
15112,POLITICS,POLITICS
19315,CRIME,POLITICS
149662,WEDDINGS,WEDDINGS
98434,COLLEGE,POLITICS
39493,MEDIA,POLITICS
178342,WELLNESS,WELLNESS
37948,COMEDY,POLITICS
58189,BUSINESS,POLITICS
199124,TRAVEL,TRAVEL
71207,QUEER VOICES,ENTERTAINMENT
130098,WELLNESS,WELLNESS
154433,ENVIRONMENT,WELLNESS
141486,PARENTING,POLITICS
3897,ENTERTAINMENT,POLITICS
6327,POLITICS,POLITICS
190390,STYLE & BEAUTY,STYLE & BEAUTY
79243,WOMEN,WELLNESS
177626,WELLNESS,ENTERTAINMENT
61508,STYLE,POLITICS
27289,EDUCATION,POLITICS
109571,POLITICS,POLITICS
66992,POLITICS,POLITICS
7708,ENTERTAINMENT,ENTERTAINMENT
67224,QUEER VOICES,POLITICS
177661,WELLNESS,POLITICS
104889,WORLDPOST,POLITICS
121085,BUSINESS,POLITICS
88928,ENTERTAINMENT,ENTERTAINMENT
179563,HOME & LIVING,HOME & LIVING
48062,POLITICS,POLITICS
73381,GREEN,POLITICS
141166,WELLNESS,WELLNESS
61485,COMEDY,POLITICS
91260,BUSINESS,WELLNESS
52974,SPORTS,POLITICS
198418,WELLNESS,WELLNESS
45352,TRAVEL,TRAVEL
67128,POLITICS,POLITICS
55725,WORLDPOST,ENTERTAINMENT
28192,POLITICS,POLITICS
42089,POLITICS,POLITICS
194169,STYLE & BEAUTY,STYLE & BEAUTY
70446,GREEN,POLITICS
94596,TRAVEL,TRAVEL
191975,WELLNESS,POLITICS
155011,QUEER VOICES,POLITICS
146042,HOME & LIVING,STYLE & BEAUTY
160523,WELLNESS,POLITICS
101584,STYLE,ENTERTAINMENT
165128,DIVORCE,WELLNESS
120043,BUSINESS,POLITICS
135871,ENTERTAINMENT,ENTERTAINMENT
43013,THE WORLDPOST,POLITICS
109249,HEALTHY LIVING,WELLNESS
113096,WOMEN,ENTERTAINMENT
25061,QUEER VOICES,POLITICS
176669,PARENTING,POLITICS
83421,SCIENCE,ENTERTAINMENT
13327,HEALTHY LIVING,POLITICS
140348,WEDDINGS,WELLNESS
62794,POLITICS,POLITICS
153306,WEDDINGS,WEDDINGS
147528,DIVORCE,WELLNESS
55927,POLITICS,POLITICS
